DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
9/28/2017,151.5352013,950.099976,248.5998218,67.05865342,127.685439,93.86944185,142.7684682,89.27532532,155.6325952,48.01063035,79.99409867
9/29/2017,150.8405423,958.380005,250.0052853,67.85025869,127.4484369,93.9782193,144.3767167,89.34427334,156.0035423,47.88361282,80.01371478
10/2/2017,151.5550515,952.119995,250.9356807,68.42417441,128.4063876,94.41339993,144.3964419,89.87620804,155.7009376,48.11809813,79.69005071
10/3/2017,152.7359759,950.369995,252.0838063,69.16629737,129.7297658,95.70904194,143.6761936,90.19142257,154.1488028,48.29396271,79.73909469
10/4/2017,151.2970415,954.049988,251.4701583,69.70063591,130.4605792,95.22441012,144.6431185,90.64454494,154.3635755,48.24511206,79.88621185
10/5/2017,152.8749065,969.640015,252.172886,69.50272645,130.7173477,95.05483273,145.0969749,90.56575221,156.1011699,48.53821645,80.02351378
10/6/2017,153.3810118,975.640015,254.4295547,69.87874286,130.8358449,95.97006004,144.3175321,90.50664234,154.9883214,48.11200726,79.79794173
10/9/2017,154.3039237,987.5,254.4790094,70.25475753,131.5172989,95.64177225,145.7185621,90.55589403,156.3256944,48.10211965,80.19025679
10/10/2017,153.9168993,980.099976,254.5681361,70.41307849,131.2704012,95.74125324,145.471907,88.51683923,157.2725796,48.50750391,80.513922
10/11/2017,154.5619344,986.700012,256.3694905,70.17559056,132.7023989,95.6417726,146.6460081,89.70874844,158.7466129,47.96369164,80.56296269
10/12/2017,154.5420836,992.400024,257.3394906,70.46254935,134.3319205,95.12446844,147.405735,90.02397095,158.8246953,47.58797653,80.59238687
10/13/2017,155.2169192,1001.030029,258.071899,70.40318496,134.6479519,94.46788213,148.4318573,91.20602835,160.4646859,47.29135284,80.77874602
10/16/2017,156.4474307,1001.039978,257.032626,70.0667436,133.857891,95.84072754,147.8990517,91.32423036,161.0992176,47.16281706,80.95528677
10/17/2017,158.0153947,1004.380005,253.6377513,69.7896927,135.3590209,96.81565671,149.0139726,91.01887293,160.8942264,47.33090074,80.95529166
10/18/2017,158.3825674,996.549988,254.0336411,69.81937222,138.3316812,97.12404963,149.6454331,90.63470385,160.2596981,47.22213798,80.95528887
10/19/2017,153.8375068,980.23999,253.4100731,69.5522118,138.7958217,96.586844,150.1683649,90.4504486,160.2499383,48.49761287,80.74931866
10/20/2017,154.7703401,982,256.7852012,70.25475835,140.0698328,98.21835121,150.9379463,86.92731044,159.1956486,48.37896402,81.03375264
10/23/2017,154.3138418,962.5,259.4575918,70.65055448,140.3167201,98.72570822,151.283273,86.21276428,160.3085087,48.35918896,81.44568881
10/24/2017,155.0084983,965,260.5463086,70.85835211,139.1809925,99.2430115,151.145142,86.12343919,159.6544728,48.17133055,81.71050095
10/25/2017,154.0856,966.23999,251.8957498,70.18548639,139.2106117,99.67078133,149.3395841,85.62722118,157.2432943,47.60775318,81.35741187
10/26/2017,155.5840747,968.549988,254.6769783,71.27394337,139.6254074,100.7949246,151.3128704,86.44101435,157.7899663,48.20099462,81.51434376
10/27/2017,157.4894348,1050.550049,253.1824435,71.47184288,138.4600535,100.5263292,151.3326122,85.79593683,150.0488567,47.98346997,80.43546285
10/30/2017,162.4711411,1093.560059,252.7172822,70.76929645,137.590989,100.3472575,152.8224508,85.50813319,152.4209679,46.88596834,81.80857987
10/31/2017,165.6665768,1101.119995,254.8353578,70.84845545,137.2551836,100.0488143,152.250197,85.07146374,150.3807379,47.17270387,81.57318888
11/1/2017,164.3467248,1096.73999,253.6179293,71.56090336,137.6107257,100.2079856,151.0464732,85.45850832,151.5911986,47.02439467,81.66146859
11/2/2017,164.0192374,1086.869995,255.3599084,70.80887928,137.3835894,99.64094071,146.3894724,85.57760342,153.0066639,46.64867227,81.31817856
11/3/2017,169.8146956,1088.52002,257.4186399,70.11622396,137.5712182,100.207983,147.5043889,85.80586192,151.0152636,46.70799807,81.56338791
11/6/2017,170.4101218,1108.77002,259.8435786,69.39388461,137.9860153,100.1383479,149.6256973,85.37911135,150.0781283,44.33502556,81.46529761
11/7/2017,172.2757699,1117.5,261.3678196,69.581896,137.186073,97.74083417,149.892106,84.77372768,150.976207,44.1768279,81.43587571
11/8/2017,173.0002115,1119.109985,262.5753452,69.96779264,137.7292306,96.64653733,151.8555389,86.14329132,151.9719133,44.63164773,81.2691436
11/9/2017,171.8192858,1115.77002,258.285017,69.27514423,138.0650078,96.30829651,152.0430146,86.63951054,152.7626305,44.30536403,81.48492238
11/10/2017,173.5623692,1124.060059,258.3248351,69.00797621,136.8897809,96.99472683,151.7963405,87.11587404,157.7704298,44.24604003,81.5857236
11/13/2017,172.6958876,1122.339966,259.2104385,68.5824909,136.7021459,96.11928707,152.7731181,87.95944136,156.2964046,44.19660407,81.76389847
11/14/2017,170.4849037,1123.890015,258.9218779,67.97940342,137.1959321,96.34809256,154.1642883,87.80065633,156.042605,43.65279731,81.25906335
11/15/2017,167.6962934,1121.630005,258.8721078,67.65109503,137.0280557,95.45275538,154.933894,87.33420617,155.0475123,43.47482364,80.32858031
11/16/2017,169.6084885,1130.050049,262.0464464,68.71560582,136.9194193,97.80052019,154.2629744,88.0983816,155.8178166,43.61324968,79.33870706
11/17/2017,168.9511669,1125.810059,260.7428898,70.13827041,136.1787182,97.0643639,153.8091002,87.41360602,158.5039944,44.11750332,79.34860372
11/20/2017,168.8714874,1122.550049,261.4692997,70.17806657,136.0305858,97.25337988,153.2368575,87.04640383,156.9535089,44.98759221,79.20012202
11/21/2017,170.086534,1128.199951,263.4097284,70.73518797,136.4749905,98.39742063,153.680842,87.35405906,155.4425393,45.49184751,79.82373817
11/22/2017,172.3473247,1141,263.2306154,70.237755,134.904742,98.07907113,153.4620762,87.3937518,156.2720992,45.71926102,80.22959406
11/24/2017,173.9408134,1160.699951,263.2306004,70.16811154,135.6059163,97.75078393,154.375535,87.75102797,155.5314274,46.32238887,80.39787541
11/27/2017,172.6361324,1191.150024,263.4196903,69.6607284,136.605248,97.422493,154.8024819,87.48308024,153.4180396,46.81675715,80.19989304
11/28/2017,171.1621563,1188.52002,263.9271931,69.77016173,137.3703629,97.4622852,155.9542564,88.23732723,152.6082295,46.99472963,80.48695901
11/29/2017,166.4812375,1145.189941,264.8426519,70.50637017,138.065896,101.4316127,155.3882945,88.35641601,153.5760406,48.28997843,80.6552435
11/30/2017,167.7560337,1160,268.1065446,71.07344608,137.5988993,103.5008315,156.2521044,88.53505332,156.8843905,49.4270295,81.57583252
12/1/2017,167.8157895,1152,269.2707994,70.30739354,137.7181454,101.6703662,155.3187897,88.44573661,158.9780217,49.76319878,81.57582931
12/4/2017,168.9412113,1128,274.6442598,71.13313847,138.046026,106.2166768,154.4152606,89.15036598,160.271724,50.92002358,82.15985269
12/5/2017,167.7162021,1124.73999,273.5098394,71.13313924,138.3143155,103.5804207,153.3528602,90.38098273,160.0544765,50.20813162,81.87278601
12/6/2017,165.7840815,1136.079956,272.6540925,70.58595605,139.2980155,103.9882869,154.6833252,90.38098584,159.7680615,49.67421413,81.37785255
12/7/2017,168.2241388,1151,276.4354006,70.48647012,138.373928,103.1924393,155.8946642,89.20990981,159.6890655,49.63466454,81.33825052
12/8/2017,168.1344963,1157.099976,282.1671342,69.95918872,138.9104985,103.7992709,156.2719639,88.90225501,158.7410076,49.79286301,81.42734293
12/11/2017,168.1046071,1157,278.5251074,70.31734701,138.9403121,104.7642485,156.3216184,89.07096861,159.6495666,50.39599364,81.90248645
12/12/2017,170.7637765,1161.609985,286.3067117,70.30739373,141.1362382,104.9930569,155.7060299,89.14044096,161.4469172,51.74067605,81.86288938
12/13/2017,171.3015884,1160.27002,288.2769917,70.05867833,141.3051696,104.9333755,154.6932664,89.28930981,163.1455299,51.69123862,81.64511924
12/14/2017,170.9529985,1162.449951,291.1627205,69.71047274,140.7089795,104.0977207,154.4649035,90.21227456,163.2344065,51.50338041,82.05096525
12/15/2017,171.7597175,1169.329956,291.5806611,69.50155033,140.8778927,104.6548204,156.1131082,90.78788395,164.1726147,51.79999727,82.03117551
12/18/2017,174.1499665,1180.910034,293.0732956,69.87960452,140.5003171,105.9281925,155.0010649,91.1153836,165.8119488,52.06695841,82.07076965
12/19/2017,173.3830982,1179.140015,292.7349591,70.85457218,140.4605733,105.8883938,152.9457543,90.88712457,165.1799081,52.10650903,81.49663545
12/20/2017,172.5465047,1176,295.6505476,70.87446692,140.182348,105.5402071,152.3996865,90.65886285,161.8616969,52.08673355,81.68471084
12/21/2017,173.393068,1167.640015,292.6852069,70.64565051,140.1227365,106.0077715,151.5954283,90.83750021,161.7629475,52.01752463,82.12026075
12/22/2017,173.7914378,1167.829956,291.5707222,71.39180184,139.148962,106.2564757,153.2039298,91.02606694,161.9604662,52.462454,82.75377527
12/26/2017,168.990996,1160.550049,293.2026455,70.94411104,138.7912597,105.848603,152.896128,91.45281472,164.5873798,52.53166855,83.05074479
12/27/2017,169.0208869,1175.609985,293.351898,70.92421665,139.3079572,106.1171993,153.0251872,91.23447917,167.0266674,52.49211472,82.8923586
12/28/2017,169.7877454,1184.380005,293.2922105,70.52626719,139.4371324,106.6046678,154.0478774,91.2146275,167.8068305,52.56132965,82.95175784
12/29/2017,168.5328766,1167.5,293.381771,70.854576,138.6919008,106.385803,154.9017617,91.184853,168.241376,52.33392,82.793373
1/2/2018,168.5726978,1170.51001,293.9489684,71.03365545,137.837366,106.2564729,153.3230733,89.86492257,168.2216074,52.20537907,82.81317643
1/3/2018,171.2617473,1188.300049,294.0186162,71.32216312,138.016223,106.9230027,150.7018181,89.83514335,167.73771,51.59236542,83.96142786
1/4/2018,171.3812536,1204.660034,294.0186206,72.76472448,139.3278287,108.199997,149.5599914,89.9244635,164.4688703,51.24630846,85.55513268
1/5/2018,172.3473191,1210,295.2624769,74.10779181,139.3874407,107.779999,149.530208,89.88476904,164.3009755,51.76044705,84.84242115
1/8/2018,173.2237365,1232.030029,304.2481449,74.08789838,140.0233688,107.699997,150.4337323,90.24204595,166.246485,51.45394257,85.723415
1/9/2018,172.7058538,1241.76001,308.9648438,74.27692701,141.3548428,108.489998,150.2351649,90.32143864,163.0764164,51.549999,85.77291261
1/10/2018,172.2975201,1237.22998,313.9502307,73.52082725,142.4081117,109.389999,149.0933265,89.32900327,160.74576,51.150002,85.10969221
1/11/2018,173.7814818,1256.459961,319.6122878,73.82923324,142.7757519,110.050003,148.7060976,89.23967717,162.019708,51.639999,85.06019426
1/12/2018,174.9367562,1273.390015,328.7571533,74.60522803,143.9780359,110.839996,148.1997149,88.67399413,162.3258523,51.779999,86.29754652
1/16/2018,175.424779,1292.300049,329.7024683,73.9585589,145.100862,111.07,148.0110831,88.96180118,162.8492601,51.419998,85.72341027
1/17/2018,174.3591221,1280.880005,334.7575381,74.70471404,144.554359,111.309998,149.5103486,89.74582365,162.5727496,51.209999,86.05007577
1/18/2018,177.5262101,1284.02002,337.4840563,74.73456614,145.0412465,112.269997,149.152903,89.669998,161.7135701,51.389999,86.45592004
1/19/2018,176.6896126,1292.98999,334.10076,75.37127775,145.488372,112.800003,148.8748988,90.239998,161.0025209,51.16,85.73331004
1/22/2018,175.8829112,1296.660034,330.4090069,74.90369154,145.78647,112.5,148.5373155,90.769997,162.0295945,52.009998,86.16886166
1/23/2018,176.1020133,1337.339966,333.1653924,75.22205039,140.7189112,113.349998,148.9344677,88.599998,163.5306869,52.810001,86.85187549
1/24/2018,172.4967108,1338,332.4987046,75.2220464,140.8977749,114.660004,149.0138928,87.699997,162.7208862,53.5,87.11914751
1/25/2018,169.8375452,1357.619995,333.6529576,75.81896864,141.3051633,115.080002,148.9344719,88.010002,160.5778808,54.009998,87.30721684
1/26/2018,169.3694588,1380.910034,339.5737637,74.8738445,143.2129572,114.959999,153.6010737,87.230003,160.99265,54.34,87.57448677
1/29/2018,166.3916139,1400.439941,338.4294097,75.44092524,142.6167684,116.019997,154.3854736,86.690002,159.8174494,53.400002,87.05974339
1/30/2018,164.0312205,1392,332.5185977,74.5355855,141.523758,114.980003,153.193986,86.629997,159.2545359,53.790001,85.901588
1/31/2018,165.8239203,1450.040039,349.8928112,74.40625943,137.2213216,115.160004,153.5216377,86.080002,156.5881083,53.529999,85.45614562
2/1/2018,166.0828618,1385.140015,350.3107523,73.05323816,136.1283162,115.480003,154.5641923,85.559998,157.3189126,54.009998,86.46581929
2/2/2018,159.4499122,1414,346.9871755,70.27755073,136.5059067,114.089996,153.978379,84.209999,153.7636768,52.900002,82.15985009
2/5/2018,155.3665527,1320.719971,315.8309755,66.68607205,121.3727958,103.980003,152.7571235,80.099998,152.4403445,50.5,77.33914542
2/6/2018,153.3746786,1351.790039,316.089659,65.85038256,127.185578,106.610001,146.1047046,80.120003,150.2380804,49.07,76.12160416
2/7/2018,158.4240884,1415.150024,338.2005286,70.15816448,130.5142703,111.150002,146.8394487,81.82,152.8353657,50.5,76.14139249
2/8/2018,154.4004962,1349.939941,329.399994,67.77048177,125.3076057,107.839996,144.238072,80.150002,150.2479484,49,75.2604069
2/9/2018,150.240005,1265.930054,319.25,66.89499334,124.6418673,106.230003,144.0692846,78.589996,149.3887796,48.369999,73.900002
2/12/2018,157.509995,1344.01001,335.130005,69.80996064,126.8676075,110.07,145.8167702,80.580002,150.4652208,49.580002,75.839996
2/13/2018,161.649994,1383.530029,340.290009,70.23775365,127.881125,110.800003,147.1968971,80.910004,153.5,49.169998,75.730003
2/14/2018,162.880005,1403.359985,341.170013,69.54134925,127.5731002,112.529999,147.7330556,80.269997,151.309998,49.32,75.169998
2/15/2018,169,1436.839966,348.049988,70.51631503,128.5766617,114.220001,148.7756012,80.5,153.860001,48.950001,75.449997
2/16/2018,171.770004,1446.560059,353.51001,71.14308859,130.0075106,114.5,152.4890427,82.129997,155.490005,49.689999,75.849998
2/20/2018,171.419998,1446.48999,351.399994,70.96401198,129.8286531,113.970001,152.151448,81.07,155.529999,48.759998,75.459999
2/21/2018,171.009995,1478.920044,351.75,70.55611324,129.0337502,114.669998,150.5231085,80.190002,151.279999,47.939999,74.870003
2/22/2018,171.710007,1475.76001,352.640015,70.83467064,128.656163,114.760002,150.2450994,80.169998,152.039993,47.779999,75.190002
2/23/2018,173.539993,1486.5,353.070007,71.3321083,129.1927333,115.309998,151.2975657,80.480003,153.880005,47.540001,75.949997
2/26/2018,176.210007,1507,358.209991,72.67518723,131,117.32,154.130005,81.050003,156.5,48.450001,77.559998
2/27/2018,178.160004,1507.209961,363.299988,72.360001,131.600006,117.349998,151.679993,80.510002,153.929993,48.040001,77.5
2/28/2018,178.050003,1512,362.209991,70.25,129.869995,115.339996,151.759995,78.5,153.380005,47.720001,75.699997
3/1/2018,172.660004,1465,346.399994,68.360001,126.519997,112.650002,151.979996,77.900002,152.889999,47.509998,74.860001
3/2/2018,172.449997,1455.010132,335.299988,67.650002,126.910004,111.120003,151.339996,78.419998,153.119995,47.759998,74.480003
