DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
6/26/2017,146.5733412,1009.799988,201.0990828,62.39207753,134.3464124,86.23447511,142.0051659,87.65187317,157.4953715,44.34171602,79.41073738
6/27/2017,144.4777382,998.799988,197.6849668,62.17747177,134.1795708,87.48367896,141.4954738,87.33910257,157.7656323,43.5412885,79.39130771
6/28/2017,144.4282963,990.679993,197.7144714,62.4572797,133.6594489,88.59517244,140.3976285,87.19249733,158.9625172,43.61843614,79.4204505
6/29/2017,143.4595826,987.559998,196.5436255,62.82085577,131.2355131,91.13292457,137.6039832,86.22488317,159.6285294,43.30019906,79.49815609
6/30/2017,143.2915498,983.469971,196.2288011,62.33935274,130.7154016,90.49357049,138.8194574,85.49183912,159.1362575,43.15554127,78.91532354
7/3/2017,143.6276283,974.48999,196.2287759,63.12547521,130.8331835,92.45511546,138.9958921,86.00985899,159.6381886,43.47378851,80.1295572
7/5/2017,143.1234892,975,198.8853106,62.98790444,131.5593667,92.76171098,137.0256485,86.00985591,159.5995678,43.45449961,79.34273558
7/6/2017,141.8483454,974.400024,199.2296777,62.84050875,131.4710612,93.47382499,137.0452582,85.96098931,153.5283103,43.07669388,78.75990572
7/7/2017,143.0839543,980.109985,200.0069699,62.86998754,130.5191455,93.13754461,138.3685568,85.83393146,151.501353,42.59795312,78.29363843
7/10/2017,144.2701363,999.440002,201.2860374,63.7150592,130.3915611,92.65292282,139.0056935,85.88280498,151.6750704,42.51001842,78.10908028
7/11/2017,144.1712888,995.98999,203.3325426,63.48905607,129.3317013,92.30675915,138.7214371,85.47229262,150.3141228,42.22668766,78.43934971
7/12/2017,144.4974848,1008.549988,205.2511486,65.26765912,130.4111959,91.81224162,139.4271973,85.49184618,153.4318039,42.38301077,79.1873228
7/13/2017,146.780928,1006.880005,203.66706,65.32661803,129.7536909,92.35620617,138.5351867,85.08134854,152.9491811,42.53933189,78.76962237
7/14/2017,147.6112411,1004.450012,205.3692147,65.26765211,130.5191499,91.59465607,139.3193647,85.31591704,155.3332696,42.81289551,79.08046993
7/17/2017,149.1631659,1014.75,206.3432651,65.30695928,130.4504316,90.98144377,138.9272781,85.92188946,157.1575676,42.85197441,79.09989961
